time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
2.75	0.55662536633555	-0.41869433185279137	0.06896551724137931
2.8	0.8205126335246807	-0.5446505645591635	0.13793103448275862
2.82	1.0341308189037768	-0.6203377154555008	0.20689655172413793
2.86	1.220853502130585	-0.6691293641995505	0.27586206896551724
2.87	1.3898129771229766	-0.7001578047091837	0.3448275862068966
2.88	1.6914132163926403	-0.7258959750133296	0.4827586206896552
2.9	1.8287173789966225	-0.7252691031345537	0.5517241379310345
2.92	2.315238312368621	-0.6600658985755173	0.8275862068965517
2.95	2.4244396472188003	-0.6313361989429384	0.8965517241379309
2.96	2.630724309952675	-0.5617587927112956	1.0344827586206897
2.97	2.728317487928142	-0.521420936204004	1.103448275862069
2.98	2.822476278270367	-0.4776486920634704	1.1724137931034484
3.0	2.9133559358105554	-0.43059731512090066	1.2413793103448276
3.01	3.001083970613844	-0.3803943154414299	1.3103448275862069
3.02	3.2224913235339616	-0.46387063387878885	1.3793103448275863
3.04	3.4297719567604696	-0.5332202326225388	1.4482758620689655
3.08	3.50729161347036	-0.47280885484967056	1.5172413793103448
3.1	3.8429372578922725	-0.39466139582330706	1.7241379310344827
3.11	3.9107571684930718	-0.32455027194134733	1.7931034482758619
3.14	3.9762821412684666	-0.2521442102339836	1.8620689655172415
3.15	4.0395009417766214	-0.177431976259379	1.9310344827586208
3.16	4.540135042411155	-0.264272973445637	2.1379310344827585
3.19	4.695434668042382	-0.28164156459410583	2.206896551724138
3.2	4.898814068338074	-0.2091588959242797	2.344827586206897
3.21	5.134325373691444	-0.306739166794892	2.413793103448276
3.23	5.184494423803367	-0.21897718242405662	2.4827586206896552
3.24	5.540006382271734	-0.2986270719269069	2.6206896551724137
3.27	5.6690345862142735	-0.2897242413866873	2.689655172413793
3.28	5.839368742390694	-0.18419632859759097	2.8275862068965516
3.29	5.922003170073626	0.009031312684993563	2.9655172413793105
3.3	6.042233994576108	0.02673152266527136	3.0344827586206895
3.35	6.079567973791766	0.12732857793237143	3.103448275862069
3.36	6.275471083354408	0.06935650285248812	3.1724137931034484
3.38	6.608824315878574	0.1497963737765983	3.379310344827586
3.39	6.775648089899241	0.39676570320420795	3.5862068965517238
3.43	7.004533204533326	0.5816736920183999	3.7931034482758625
3.44	7.508274643303419	0.4917253566965807	3.9999999999999996
3.46	7.778919603996709	0.6348734994515661	4.206896551724138
3.48	7.933145062713415	0.618579075217619	4.275862068965517
3.49	8.018660954085535	0.6709942183282596	4.344827586206897
3.5	8.201036291123573	0.9024119847384963	4.551724137931035
3.51	8.371174801438249	1.1460665778720969	4.758620689655172
3.52	8.45496183415925	1.3381416141166103	4.896551724137931
3.54	8.662396657988909	1.2686378247697108	4.9655172413793105
3.55	8.997255733077735	1.2096408186464032	5.1034482758620685
3.56	9.066844409074358	1.2779831771325376	5.172413793103448
3.57	9.197016729041325	1.2857418916483292	5.241379310344827
3.58	9.515821744501087	1.3807299796368446	5.448275862068966
3.59	9.697182942974667	1.3372998156460245	5.517241379310345
3.6	9.81750172837289	1.3549120647305597	5.586206896551724
3.62	10.168197696783155	1.4180091997685682	5.793103448275862
3.63	10.505745911013872	1.6321851234688858	6.068965517241379
3.64	10.667677407949466	1.7461156954988097	6.206896551724138
3.65	10.98479284308044	1.7048623293333527	6.344827586206897
3.66	11.087629071184402	1.7399571357121506	6.413793103448276
3.67	11.137344556066093	1.828172685313215	6.482758620689655
3.68	11.233379275160443	2.008000035184384	6.620689655172414
3.69	11.384213192401758	1.9950971524258287	6.689655172413793
3.71	11.583189969141001	1.9340514101693427	6.758620689655172
3.74	11.777773662397308	1.8773987513957944	6.827586206896552
