time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
4.09	0.5566253663355499	-0.41869433185279126	0.06896551724137931
4.2	0.8205126335246807	-0.5446505645591635	0.13793103448275862
4.61	1.0341308189037768	-0.6203377154555008	0.20689655172413793
5.0	1.220853502130585	-0.6691293641995505	0.27586206896551724
5.12	1.3898129771229766	-0.7001578047091837	0.3448275862068966
5.55	1.5457266298597099	-0.7181404229631583	0.41379310344827586
5.78	1.6914132163926403	-0.7258959750133296	0.4827586206896552
5.8	1.8287173789966225	-0.7252691031345535	0.5517241379310345
6.3	1.9589239120400121	-0.7175446016951847	0.6206896551724138
6.39	2.0829690269685663	-0.7036586821409804	0.6896551724137931
6.52	2.2015584744706214	-0.6843170951602767	0.7586206896551724
6.64	2.315238312368621	-0.6600658985755173	0.8275862068965517
6.74	2.4244396472188003	-0.6313361989429384	0.8965517241379309
6.87	2.7761250768141563	-0.7071595595727773	1.0344827586206897
7.16	2.8713653640321546	-0.6644688123080161	1.103448275862069
7.3	3.094227507697651	-0.7493999214907544	1.1724137931034484
7.33	3.18204094616672	-0.6992823254770648	1.2413793103448276
7.54	3.2671944892651434	-0.6465048340927296	1.3103448275862069
7.61	3.349753694581281	-0.5911330049261085	1.3793103448275863
8.19	3.5486705029879646	-0.6521187788500341	1.4482758620689655
8.25	3.7378182600166796	-0.7033355013959892	1.5172413793103448
8.32	3.8122410892009864	-0.6398272960975375	1.5862068965517242
8.69	3.884474581080741	-0.5741297534945341	1.6551724137931034
8.94	4.060796300617029	-0.6125204385480637	1.7241379310344827
9.09	4.128723072143782	-0.5425161755920587	1.7931034482758619
9.26	4.194569576699845	-0.47043164566536205	1.8620689655172415
9.37	4.258327450446841	-0.3962584849295995	1.9310344827586208
9.47	4.319982628436772	-0.31998262843677183	1.9999999999999998
9.56	4.379515152622379	-0.24158411813962039	2.0689655172413794
10.18	4.4368988944981345	-0.16103682553261758	2.1379310344827585
10.28	4.695434668042382	-0.2816415645941062	2.206896551724138
10.97	4.749729956549698	-0.19800581861866362	2.2758620689655173
11.05	4.801963332677818	-0.11230816026402432	2.344827586206897
11.19	5.134325373691443	-0.3067391667948916	2.413793103448276
11.2	5.272867440099762	-0.30735019872045244	2.4827586206896552
11.27	5.40801753976832	-0.3045692639062514	2.5517241379310343
11.38	5.540006382271734	-0.2986270719269069	2.6206896551724137
11.59	5.669034586214274	-0.2897242413866877	2.689655172413793
11.72	5.795277833974866	-0.2780364546645205	2.7586206896551726
11.77	5.839368742390694	-0.18419632859759097	2.8275862068965516
12.45	5.881627075377954	-0.08852362710209222	2.896551724137931
12.56	6.002973400880393	-0.07193891812177222	2.9655172413793105
12.92	6.042233994576108	0.026731522665270978	3.0344827586206895
13.0	6.079567973791766	0.12732857793237143	3.103448275862069
13.03	6.114913206515878	0.22991437969101927	3.1724137931034484
13.26	6.230516543108978	0.2522420775806766	3.2413793103448274
13.44	6.3438038065695865	0.27688584860282694	3.310344827586207
13.52	6.374935132120349	0.3836855575348232	3.379310344827586
13.54	6.403940886699508	0.4926108374384234	3.4482758620689653
13.77	6.592806163307974	0.441676595312716	3.517241379310345
13.93	6.619665875535103	0.5527479175683444	3.5862068965517238
14.02	6.904435939225414	0.5438399228435525	3.724137931034483
14.08	7.004533204533326	0.5816736920183999	3.7931034482758625
14.15	7.027069636297344	0.6970682947371412	3.8620689655172415
14.29	7.0473577643221095	0.8147112011951307	3.9310344827586206
14.35	7.143459336658879	0.8565406633411194	3.9999999999999996
14.36	7.31347266996554	0.8244583645172187	4.068965517241379
14.69	7.405541665374778	0.8703204035907389	4.137931034482759
14.73	7.568942961724444	0.8448501417238315	4.206896551724138
15.15	7.728357727671967	0.8233664102590678	4.275862068965517
15.47	7.744199310164751	0.9454558622490408	4.344827586206897
15.51	7.829544004602901	0.998042202293652	4.413793103448276
15.82	7.841916674134448	1.123600567244863	4.482758620689655
15.88	7.924579855886442	1.1788684199756279	4.551724137931035
16.06	8.005754195588075	1.2356251147567527	4.620689655172415
16.37	8.085455751648096	1.2938545931794907	4.689655172413794
16.5	8.234233651697071	1.2830077276132739	4.758620689655172
16.59	8.310870843283483	1.3443015705096175	4.827586206896552
16.8	8.315852933808527	1.4772505144673342	4.896551724137931
16.88	8.38978269891286	1.54125178384576	4.9655172413793105
17.27	8.533378361680633	1.6735181900435052	5.1034482758620685
17.39	8.673071527968448	1.6717560582384499	5.172413793103448
17.71	8.671309396163391	1.8114492245262637	5.241379310344827
17.86	8.808228665236795	1.8124609899356197	5.310344827586206
18.09	9.006685972090285	1.8898657520476454	5.448275862068966
18.1	9.203603336723095	1.8308794218975948	5.517241379310345
18.75	9.330697377138895	1.8417164159645536	5.586206896551724
18.87	9.325701676886139	1.9846431507000668	5.655172413793103
19.37	9.450438551542353	1.9978373105266118	5.724137931034483
19.66	9.508316775362523	2.077890121189201	5.793103448275862
